Date,Open,High,Low,Close,Adj Close,Volume
2021-11-01,7550.0,7550.0,7400.0,7400.0,7060.197265625,38593400
2021-11-02,7375.0,7425.0,7250.0,7300.0,6964.78955078125,90535400
2021-11-03,7300.0,7400.0,7250.0,7350.0,7012.49365234375,61621500
2021-11-04,7425.0,7475.0,7375.0,7375.0,7036.345703125,61081400
2021-11-05,7475.0,7475.0,7375.0,7450.0,7107.9013671875,43120400
2021-11-08,7500.0,7600.0,7450.0,7575.0,7227.16162109375,85441700
2021-11-09,7600.0,7675.0,7575.0,7675.0,7322.56982421875,101785800
2021-11-10,7675.0,7675.0,7575.0,7650.0,7298.7177734375,47503900
2021-11-11,7700.0,7750.0,7600.0,7675.0,7322.56982421875,55790000
2021-11-12,7750.0,7750.0,7525.0,7525.0,7179.45751953125,52590100
2021-11-15,7625.0,7625.0,7500.0,7500.0,7155.60595703125,67344200
2021-11-16,7400.0,7475.0,7325.0,7475.0,7131.75341796875,98616900
2021-11-17,7500.0,7575.0,7425.0,7575.0,7251.41357421875,61968100
2021-11-18,7425.0,7500.0,7400.0,7400.0,7083.8896484375,78839600
2021-11-19,7425.0,7450.0,7375.0,7425.0,7107.822265625,68203700
2021-11-22,7425.0,7525.0,7400.0,7475.0,7155.685546875,66328300
2021-11-23,7400.0,7500.0,7400.0,7475.0,7155.685546875,43477500
2021-11-24,7575.0,7575.0,7425.0,7475.0,7155.685546875,35181400
2021-11-25,7450.0,7525.0,7425.0,7425.0,7107.822265625,40216100
2021-11-26,7400.0,7450.0,7250.0,7275.0,6964.2294921875,113288400
2021-11-29,7275.0,7425.0,7175.0,7400.0,7083.8896484375,87907900
2021-11-30,7325.0,7425.0,7275.0,7275.0,6964.2294921875,144923700
2021-12-01,7275.0,7450.0,7275.0,7300.0,6988.1611328125,76538100
2021-12-02,7375.0,7500.0,7300.0,7500.0,7179.6171875,66831000
2021-12-03,7525.0,7525.0,7350.0,7375.0,7059.95751953125,63283700
2021-12-06,7450.0,7475.0,7350.0,7350.0,7036.025390625,56944100
2021-12-07,7450.0,7475.0,7350.0,7350.0,7036.025390625,51258200
2021-12-08,7450.0,7475.0,7400.0,7425.0,7107.822265625,74775000
2021-12-09,7400.0,7450.0,7350.0,7350.0,7036.025390625,54886400
2021-12-10,7325.0,7375.0,7275.0,7375.0,7059.95751953125,91092400
2021-12-13,7375.0,7400.0,7300.0,7300.0,6988.1611328125,59977100
2021-12-14,7300.0,7375.0,7275.0,7300.0,6988.1611328125,49763600
2021-12-15,7300.0,7375.0,7275.0,7300.0,6988.1611328125,52477600
2021-12-16,7375.0,7400.0,7275.0,7275.0,6964.2294921875,95171400
2021-12-17,7325.0,7500.0,7300.0,7500.0,7179.6171875,107096800
2021-12-20,7350.0,7400.0,7325.0,7375.0,7059.95751953125,74753000
2021-12-21,7325.0,7400.0,7325.0,7375.0,7059.95751953125,52386100
2021-12-22,7425.0,7425.0,7325.0,7325.0,7012.09326171875,33232000
2021-12-23,7325.0,7350.0,7300.0,7300.0,6988.1611328125,37136400
2021-12-24,7300.0,7350.0,7300.0,7300.0,6988.1611328125,30802100
2021-12-27,7300.0,7350.0,7300.0,7350.0,7036.025390625,20722100
2021-12-28,7375.0,7400.0,7325.0,7350.0,7036.025390625,39343800
2021-12-29,7350.0,7375.0,7300.0,7300.0,6988.1611328125,42079500
2021-12-30,7350.0,7350.0,7300.0,7300.0,6988.1611328125,49954700
2022-01-03,7325.0,7400.0,7300.0,7325.0,7012.09326171875,54287400
2022-01-04,7325.0,7450.0,7325.0,7400.0,7083.8896484375,70624000
2022-01-05,7450.0,7525.0,7375.0,7450.0,7131.75341796875,76164900
2022-01-06,7500.0,7525.0,7425.0,7475.0,7155.685546875,63657100
2022-01-07,7550.0,7700.0,7500.0,7650.0,7323.2099609375,143433300
2022-01-10,7575.0,7650.0,7550.0,7600.0,7275.345703125,45351900
2022-01-11,7650.0,7700.0,7625.0,7700.0,7371.07421875,110334600
2022-01-12,7700.0,7700.0,7650.0,7700.0,7371.07421875,62606000
2022-01-13,7700.0,7750.0,7650.0,7700.0,7371.07421875,50025200
2022-01-14,7700.0,7850.0,7650.0,7850.0,7514.66650390625,65898700
2022-01-17,7900.0,7900.0,7700.0,7750.0,7418.9384765625,63902600
2022-01-18,7775.0,7775.0,7550.0,7675.0,7347.14208984375,71476300
2022-01-19,7650.0,7725.0,7575.0,7675.0,7347.14208984375,60389700
2022-01-20,7725.0,7775.0,7625.0,7775.0,7442.87060546875,59925500
2022-01-21,7775.0,7950.0,7700.0,7950.0,7610.39453125,63370500
2022-01-24,7825.0,7850.0,7775.0,7800.0,7466.8017578125,40278300
2022-01-25,7675.0,7775.0,7625.0,7775.0,7442.87060546875,106796900
2022-01-26,7700.0,7750.0,7650.0,7700.0,7371.07421875,53350200
2022-01-27,7625.0,7800.0,7625.0,7800.0,7466.8017578125,71945100
2022-01-28,7800.0,7825.0,7700.0,7775.0,7442.87060546875,70595000
2022-01-31,7775.0,7775.0,7625.0,7625.0,7299.2783203125,68122000
2022-02-02,7775.0,7800.0,7675.0,7800.0,7466.8017578125,65308100
2022-02-03,7800.0,7825.0,7700.0,7725.0,7395.00634765625,35100600
2022-02-04,7750.0,7800.0,7700.0,7725.0,7395.00634765625,39324700
2022-02-07,7775.0,7800.0,7700.0,7800.0,7466.8017578125,56813200
2022-02-08,7750.0,7850.0,7725.0,7725.0,7395.00634765625,61883100
2022-02-09,7850.0,7950.0,7800.0,7950.0,7610.39453125,108922200
2022-02-10,7950.0,7950.0,7750.0,7750.0,7418.9384765625,93277000
2022-02-11,7675.0,7825.0,7650.0,7825.0,7490.734375,71968800
2022-02-14,7750.0,7775.0,7700.0,7700.0,7371.07421875,57710700
2022-02-15,7750.0,7875.0,7725.0,7875.0,7538.5986328125,55617000
2022-02-16,7850.0,7975.0,7825.0,7975.0,7634.32666015625,77055100
2022-02-17,7850.0,7925.0,7800.0,7900.0,7562.53125,48704600
2022-02-18,7950.0,7950.0,7850.0,7925.0,7586.462890625,56813400
2022-02-21,7925.0,7975.0,7900.0,7950.0,7610.39453125,43821700
2022-02-22,7900.0,7950.0,7850.0,7900.0,7562.53125,80095500
2022-02-23,7900.0,8100.0,7875.0,8050.0,7706.123046875,99240300
2022-02-24,8125.0,8150.0,7925.0,8000.0,7658.25927734375,124947700
2022-02-25,7950.0,8175.0,7925.0,8050.0,7706.123046875,135899900
2022-03-01,8000.0,8175.0,8000.0,8050.0,7706.123046875,136616800
2022-03-02,8225.0,8225.0,7975.0,7975.0,7634.32666015625,100301000
2022-03-04,7975.0,8025.0,7900.0,7900.0,7562.53125,132983400
2022-03-07,7800.0,7850.0,7700.0,7700.0,7371.07421875,130990900
2022-03-08,7700.0,7850.0,7650.0,7650.0,7323.2099609375,119256500
2022-03-09,7700.0,7950.0,7650.0,7850.0,7514.66650390625,132814500
2022-03-10,7925.0,7975.0,7800.0,7925.0,7586.462890625,86484000
2022-03-11,7725.0,7950.0,7725.0,7950.0,7610.39453125,61053900
2022-03-14,8050.0,8100.0,7950.0,8075.0,7730.05517578125,78432100
2022-03-15,8150.0,8200.0,8075.0,8150.0,7801.8515625,111214500
2022-03-16,8275.0,8275.0,8075.0,8200.0,7849.7158203125,149761300
2022-03-17,8300.0,8300.0,8000.0,8000.0,7658.25927734375,132439400
2022-03-18,8000.0,8100.0,7900.0,7900.0,7562.53125,143981700
2022-03-21,7800.0,7950.0,7800.0,7900.0,7562.53125,85485500
2022-03-22,7900.0,7950.0,7875.0,7925.0,7586.462890625,60010900
2022-03-23,7925.0,7950.0,7825.0,7900.0,7562.53125,82208000
2022-03-24,7850.0,7950.0,7800.0,7925.0,7586.462890625,95245100
2022-03-25,7900.0,7950.0,7900.0,7950.0,7610.39453125,85101200
2022-03-28,7825.0,7900.0,7800.0,7900.0,7678.431640625,83911500
2022-03-29,7875.0,7900.0,7825.0,7850.0,7629.833984375,62180600
2022-03-30,7900.0,7900.0,7825.0,7875.0,7654.1328125,71430600
2022-03-31,7925.0,8000.0,7875.0,7975.0,7751.328125,112691900
2022-04-01,8075.0,8075.0,7850.0,7925.0,7702.73046875,105575400
2022-04-04,7925.0,7925.0,7825.0,7900.0,7678.431640625,57321200
2022-04-05,7900.0,7900.0,7850.0,7900.0,7678.431640625,48528300
2022-04-06,7825.0,7850.0,7750.0,7750.0,7532.638671875,119263000
2022-04-07,7725.0,7825.0,7700.0,7750.0,7532.638671875,68619400
2022-04-08,7800.0,7875.0,7775.0,7850.0,7629.833984375,69791600
2022-04-11,7825.0,7875.0,7725.0,7725.0,7508.33935546875,62776200
2022-04-12,7725.0,7800.0,7700.0,7800.0,7581.23583984375,73471300
2022-04-13,7800.0,7850.0,7750.0,7800.0,7581.23583984375,57622100
2022-04-14,7800.0,7800.0,7700.0,7700.0,7484.041015625,93342900
2022-04-18,7700.0,7725.0,7625.0,7700.0,7484.041015625,68464700
2022-04-19,7700.0,7700.0,7625.0,7625.0,7411.14453125,98632000
2022-04-20,7725.0,7725.0,7625.0,7650.0,7435.443359375,124388800
2022-04-21,7800.0,7925.0,7750.0,7925.0,7702.73046875,129323400
2022-04-22,7850.0,7925.0,7800.0,7875.0,7654.1328125,85956100
2022-04-25,7875.0,8000.0,7825.0,8000.0,7775.626953125,91279600
2022-04-26,7925.0,8125.0,7925.0,8125.0,7897.12109375,128360900
2022-04-27,8075.0,8200.0,8075.0,8200.0,7970.017578125,89463100
2022-04-28,8250.0,8250.0,8075.0,8125.0,7897.12109375,133730600
2022-05-09,7875.0,7900.0,7600.0,7600.0,7386.84521484375,456796600
2022-05-10,7250.0,7600.0,7250.0,7525.0,7313.94921875,268445700
2022-05-11,7525.0,7700.0,7450.0,7650.0,7435.443359375,156535200
2022-05-12,7525.0,7550.0,7275.0,7275.0,7070.9609375,240529600
2022-05-13,7250.0,7475.0,7250.0,7325.0,7119.55810546875,212968600
2022-05-17,7275.0,7475.0,7275.0,7400.0,7192.455078125,159657600
2022-05-18,7500.0,7575.0,7375.0,7575.0,7362.54638671875,153514300
2022-05-19,7400.0,7475.0,7375.0,7450.0,7241.05224609375,140908900
2022-05-20,7425.0,7475.0,7400.0,7400.0,7192.455078125,86520200
2022-05-23,7450.0,7475.0,7350.0,7375.0,7168.15576171875,71603500
2022-05-24,7325.0,7475.0,7325.0,7350.0,7143.857421875,108710800
2022-05-25,7400.0,7450.0,7350.0,7375.0,7168.15576171875,76747400
2022-05-27,7525.0,7575.0,7475.0,7575.0,7362.54638671875,84336900
2022-05-30,7575.0,7600.0,7475.0,7575.0,7362.54638671875,105411400
2022-05-31,7600.0,7750.0,7525.0,7750.0,7532.638671875,286292700
2022-06-02,7625.0,7675.0,7525.0,7575.0,7362.54638671875,149226300
2022-06-03,7600.0,7675.0,7575.0,7600.0,7386.84521484375,80563100
2022-06-06,7550.0,7575.0,7425.0,7450.0,7241.05224609375,81140300
2022-06-07,7300.0,7475.0,7300.0,7375.0,7168.15576171875,129242500
2022-06-08,7500.0,7600.0,7425.0,7600.0,7386.84521484375,108910500
2022-06-09,7500.0,7575.0,7500.0,7500.0,7289.64990234375,107828300
2022-06-10,7400.0,7450.0,7350.0,7350.0,7143.857421875,111768600
2022-06-13,7300.0,7400.0,7275.0,7350.0,7143.857421875,85539500
2022-06-14,7300.0,7400.0,7250.0,7400.0,7192.455078125,80865100
2022-06-15,7300.0,7375.0,7300.0,7325.0,7119.55810546875,130367100
2022-06-16,7400.0,7600.0,7375.0,7575.0,7362.54638671875,132666300
2022-06-17,7425.0,7550.0,7425.0,7500.0,7289.64990234375,117839400
2022-06-20,7600.0,7650.0,7500.0,7625.0,7411.14453125,88138700
2022-06-21,7600.0,7650.0,7550.0,7650.0,7435.443359375,44295700
2022-06-22,7625.0,7650.0,7500.0,7500.0,7289.64990234375,53041800
2022-06-23,7450.0,7575.0,7450.0,7525.0,7313.94921875,60443000
2022-06-24,7600.0,7600.0,7475.0,7475.0,7265.3515625,57956600
2022-06-27,7475.0,7500.0,7350.0,7350.0,7143.857421875,76354100
2022-06-28,7300.0,7400.0,7300.0,7300.0,7095.259765625,146078100
2022-06-29,7325.0,7400.0,7275.0,7275.0,7070.9609375,98517800
2022-06-30,7300.0,7400.0,7250.0,7250.0,7046.662109375,101343900
2022-07-01,7300.0,7325.0,7250.0,7250.0,7046.662109375,68738800
2022-07-04,7250.0,7275.0,7000.0,7050.0,6852.271484375,102238600
2022-07-05,7100.0,7325.0,7100.0,7250.0,7046.662109375,69172900
2022-07-06,7300.0,7325.0,7175.0,7300.0,7095.259765625,66801100
2022-07-07,7225.0,7250.0,7100.0,7100.0,6900.86865234375,86126800
2022-07-08,7125.0,7175.0,7075.0,7150.0,6949.46630859375,64312400
2022-07-11,7200.0,7200.0,7125.0,7125.0,6925.16796875,36830800
2022-07-12,7175.0,7250.0,7150.0,7175.0,6973.765625,34269000
2022-07-13,7100.0,7125.0,7000.0,7000.0,6803.67333984375,71988200
2022-07-14,7025.0,7100.0,7000.0,7025.0,6827.97216796875,83316300
2022-07-15,7100.0,7100.0,7000.0,7000.0,6803.67333984375,57419900
2022-07-18,7025.0,7150.0,7025.0,7150.0,6949.46630859375,60077700
2022-07-19,7100.0,7175.0,7100.0,7175.0,6973.765625,59641000
2022-07-20,7200.0,7400.0,7175.0,7400.0,7192.455078125,105792900
2022-07-21,7400.0,7400.0,7250.0,7400.0,7192.455078125,64337100
2022-07-22,7400.0,7400.0,7300.0,7325.0,7119.55810546875,38956500
2022-07-25,7350.0,7375.0,7300.0,7300.0,7095.259765625,31247600
2022-07-26,7250.0,7375.0,7250.0,7300.0,7095.259765625,44379900
2022-07-27,7325.0,7350.0,7275.0,7325.0,7119.55810546875,58465500
2022-07-28,7375.0,7450.0,7325.0,7350.0,7143.857421875,86909700
2022-07-29,7400.0,7475.0,7350.0,7350.0,7143.857421875,131553000
2022-08-01,7350.0,7500.0,7350.0,7500.0,7289.64990234375,104841600
2022-08-02,7600.0,7625.0,7500.0,7600.0,7386.84521484375,106466900
2022-08-03,7625.0,7625.0,7575.0,7625.0,7411.14453125,60170600
2022-08-04,7675.0,7800.0,7650.0,7800.0,7581.23583984375,164221000
2022-08-05,7825.0,7875.0,7725.0,7875.0,7654.1328125,118734200
2022-08-08,7875.0,7925.0,7750.0,7875.0,7654.1328125,84328900
2022-08-09,7875.0,7975.0,7875.0,7900.0,7678.431640625,92875800
2022-08-10,7800.0,7900.0,7725.0,7900.0,7678.431640625,104376300
2022-08-11,7850.0,7950.0,7825.0,7950.0,7727.02880859375,73204700
2022-08-12,7925.0,7975.0,7850.0,7925.0,7702.73046875,59381200
2022-08-15,7950.0,7975.0,7900.0,7950.0,7727.02880859375,81411000
2022-08-16,7950.0,7975.0,7850.0,7975.0,7751.328125,83556700
2022-08-18,7900.0,8025.0,7875.0,8000.0,7775.626953125,86136900
2022-08-19,8050.0,8050.0,7900.0,7900.0,7678.431640625,58194900
2022-08-22,7850.0,8000.0,7825.0,8000.0,7775.626953125,97293300
2022-08-23,8000.0,8000.0,7900.0,7900.0,7678.431640625,71671800
2022-08-24,7950.0,8025.0,7900.0,7950.0,7727.02880859375,108892400
2022-08-25,8000.0,8100.0,7900.0,8075.0,7848.5234375,99503500
2022-08-26,8025.0,8125.0,8000.0,8000.0,7775.626953125,80472400
2022-08-29,8000.0,8150.0,7950.0,8150.0,7921.42041015625,57762100
2022-08-30,8100.0,8275.0,8075.0,8175.0,7945.71826171875,124467000
2022-08-31,8075.0,8225.0,8050.0,8200.0,7970.017578125,137659900
2022-09-01,8150.0,8250.0,8125.0,8150.0,7921.42041015625,74960800
2022-09-02,8150.0,8225.0,8150.0,8225.0,7994.31689453125,71430600
2022-09-05,8225.0,8300.0,8200.0,8275.0,8042.9140625,62906000
2022-09-06,8300.0,8350.0,8250.0,8275.0,8042.9140625,67079900
2022-09-07,8250.0,8375.0,8250.0,8375.0,8140.109375,117931700
2022-09-08,8400.0,8500.0,8350.0,8350.0,8115.810546875,132777400
2022-09-09,8500.0,8500.0,8275.0,8375.0,8140.109375,91234600
2022-09-12,8325.0,8425.0,8325.0,8375.0,8140.109375,52395300
2022-09-13,8375.0,8575.0,8375.0,8525.0,8285.90234375,124485200
2022-09-14,8375.0,8650.0,8375.0,8500.0,8261.603515625,116642400
2022-09-15,8500.0,8875.0,8500.0,8750.0,8504.591796875,190404800
2022-09-16,8700.0,8725.0,8450.0,8450.0,8213.005859375,363127600
2022-09-19,8475.0,8750.0,8450.0,8650.0,8407.3974609375,102530600
2022-09-20,8550.0,8650.0,8550.0,8550.0,8310.201171875,89238400
2022-09-21,8525.0,8600.0,8425.0,8475.0,8237.3056640625,90933700
2022-09-22,8375.0,8525.0,8375.0,8475.0,8237.3056640625,61908500
2022-09-23,8375.0,8475.0,8375.0,8375.0,8140.109375,60567600
2022-09-26,8200.0,8500.0,8200.0,8425.0,8188.70703125,106228200
2022-09-27,8375.0,8450.0,8300.0,8300.0,8067.212890625,89567100
2022-09-28,8250.0,8425.0,8250.0,8325.0,8091.51171875,89153400
2022-09-29,8325.0,8450.0,8325.0,8375.0,8140.109375,62643700
2022-09-30,8375.0,8575.0,8275.0,8550.0,8310.201171875,176524800
2022-10-03,8450.0,8525.0,8450.0,8500.0,8261.603515625,115079600
2022-10-04,8525.0,8625.0,8525.0,8550.0,8310.201171875,80524500
2022-10-05,8525.0,8550.0,8425.0,8450.0,8213.005859375,63788000
2022-10-06,8475.0,8500.0,8425.0,8425.0,8188.70703125,43967400
2022-10-07,8325.0,8375.0,8200.0,8200.0,7970.017578125,112043400
2022-10-10,8150.0,8375.0,8125.0,8300.0,8067.212890625,80238200
2022-10-11,8200.0,8300.0,8150.0,8250.0,8018.615234375,64060000
2022-10-12,8200.0,8325.0,8175.0,8325.0,8091.51171875,47569700
2022-10-13,8275.0,8375.0,8275.0,8275.0,8042.9140625,62282800
2022-10-14,8300.0,8350.0,8250.0,8250.0,8018.615234375,70642900
2022-10-17,8250.0,8300.0,8175.0,8250.0,8018.615234375,56387500
2022-10-18,8275.0,8475.0,8250.0,8300.0,8067.212890625,85665300
2022-10-19,8250.0,8350.0,8225.0,8275.0,8042.9140625,66753500
2022-10-20,8250.0,8500.0,8250.0,8500.0,8261.603515625,91812300
2022-10-21,8450.0,8725.0,8450.0,8650.0,8407.3974609375,122777800
2022-10-24,8750.0,8900.0,8725.0,8900.0,8650.384765625,89416500
2022-10-25,8825.0,8875.0,8700.0,8700.0,8455.994140625,84696300
2022-10-26,8625.0,8650.0,8550.0,8550.0,8310.201171875,98962100
2022-10-27,8550.0,8700.0,8550.0,8700.0,8455.994140625,77003400
2022-10-28,8650.0,8750.0,8650.0,8750.0,8504.591796875,84980600
2022-10-31,8850.0,8850.0,8775.0,8800.0,8553.189453125,138922800
2022-11-01,9000.0,9000.0,8725.0,8800.0,8553.189453125,118118400
2022-11-02,8800.0,8825.0,8725.0,8750.0,8504.591796875,68323600
2022-11-03,8700.0,8825.0,8700.0,8800.0,8553.189453125,81856300
2022-11-04,8775.0,8800.0,8675.0,8775.0,8528.8916015625,84458300
2022-11-07,8725.0,8850.0,8675.0,8850.0,8601.7880859375,94794000
2022-11-08,8850.0,8875.0,8725.0,8750.0,8504.591796875,42525500
2022-11-09,8675.0,8875.0,8675.0,8875.0,8626.0859375,96599500
2022-11-10,8725.0,8800.0,8725.0,8800.0,8553.189453125,89463000
2022-11-11,8900.0,8925.0,8825.0,8850.0,8601.7880859375,59597900
2022-11-14,8875.0,8900.0,8750.0,8750.0,8504.591796875,49208200
2022-11-15,8775.0,8850.0,8750.0,8800.0,8553.189453125,59092900
2022-11-16,8625.0,8675.0,8550.0,8600.0,8358.798828125,143424800
2022-11-17,8625.0,8825.0,8600.0,8725.0,8480.29296875,72679800
2022-11-18,8725.0,8900.0,8725.0,8825.0,8577.48828125,83556900
2022-11-21,8875.0,8900.0,8725.0,8725.0,8480.29296875,35901000
2022-11-22,8900.0,8950.0,8850.0,8900.0,8650.384765625,84684200
2022-11-23,8900.0,8975.0,8875.0,8875.0,8626.0859375,84642100
2022-11-24,8975.0,9000.0,8950.0,9000.0,8747.580078125,53520800
2022-11-25,9000.0,9000.0,8900.0,8975.0,8723.28125,75048300
2022-11-28,9050.0,9100.0,8975.0,9025.0,8771.8798828125,96209700
2022-11-29,8975.0,9075.0,8925.0,8975.0,8723.28125,91562100
2022-11-30,8875.0,9400.0,8850.0,9300.0,9039.166015625,644359600
2022-12-01,9275.0,9350.0,9000.0,9000.0,8747.580078125,155775400
2022-12-02,8900.0,8975.0,8900.0,8900.0,8684.15625,130982100
2022-12-05,8800.0,8900.0,8775.0,8775.0,8562.1884765625,114656300
2022-12-06,8725.0,8750.0,8575.0,8675.0,8464.61328125,180553800
2022-12-07,8500.0,8575.0,8450.0,8450.0,8245.0703125,229308700
2022-12-08,8375.0,8575.0,8350.0,8500.0,8293.857421875,172590100
2022-12-09,8500.0,8600.0,8450.0,8575.0,8367.0390625,90851300
2022-12-12,8525.0,8700.0,8475.0,8700.0,8489.0078125,102851800
2022-12-13,8625.0,8700.0,8550.0,8700.0,8489.0078125,104580200
2022-12-14,8600.0,8700.0,8525.0,8625.0,8415.826171875,118164300
2022-12-15,8575.0,8600.0,8500.0,8500.0,8293.857421875,113255700
2022-12-16,8425.0,8650.0,8400.0,8600.0,8391.4326171875,181516700
2022-12-19,8650.0,8700.0,8600.0,8650.0,8440.2197265625,67482900
2022-12-20,8550.0,8650.0,8550.0,8575.0,8367.0390625,41243700
2022-12-21,8600.0,8700.0,8575.0,8675.0,8464.61328125,33617700
2022-12-22,8650.0,8675.0,8575.0,8575.0,8367.0390625,59591500
2022-12-23,8525.0,8575.0,8500.0,8500.0,8293.857421875,47393000
2022-12-26,8500.0,8625.0,8500.0,8575.0,8367.0390625,20495900
2022-12-27,8600.0,8650.0,8575.0,8600.0,8391.4326171875,27193800
2022-12-28,8650.0,8650.0,8550.0,8650.0,8440.2197265625,40420200
2022-12-29,8525.0,8600.0,8500.0,8575.0,8367.0390625,47020900
2022-12-30,8575.0,8650.0,8550.0,8550.0,8342.6455078125,44681400
2023-01-02,8575.0,8600.0,8500.0,8550.0,8342.6455078125,10653900
2023-01-03,8550.0,8600.0,8525.0,8550.0,8342.6455078125,27399100
2023-01-04,8525.0,8575.0,8350.0,8350.0,8147.49560546875,90918800
2023-01-05,8350.0,8375.0,8150.0,8250.0,8049.92041015625,128838500
2023-01-06,8100.0,8325.0,8100.0,8300.0,8098.7080078125,69286600
2023-01-09,8325.0,8450.0,8325.0,8450.0,8245.0703125,86916900
2023-01-10,8400.0,8425.0,8150.0,8175.0,7976.7392578125,101759100
2023-01-11,8050.0,8150.0,8000.0,8125.0,7927.9521484375,96069100
2023-01-12,8150.0,8275.0,8125.0,8175.0,7976.7392578125,103804600
2023-01-13,8150.0,8175.0,8025.0,8050.0,7854.77099609375,119748200
2023-01-16,8050.0,8200.0,8050.0,8150.0,7952.34619140625,105710700
2023-01-17,8175.0,8375.0,8150.0,8325.0,8123.1015625,88695900
2023-01-18,8200.0,8325.0,8175.0,8300.0,8098.7080078125,96814600
2023-01-19,8350.0,8350.0,8250.0,8325.0,8123.1015625,66391800
2023-01-20,8275.0,8325.0,8250.0,8300.0,8098.7080078125,96859500
2023-01-24,8300.0,8350.0,8225.0,8225.0,8025.52734375,42474500
2023-01-25,8300.0,8300.0,8200.0,8200.0,8001.13330078125,66124500
2023-01-26,8225.0,8475.0,8225.0,8475.0,8269.4638671875,77582300
2023-01-27,8700.0,8850.0,8550.0,8700.0,8489.0078125,196804700
2023-01-30,8725.0,8775.0,8575.0,8700.0,8489.0078125,68544300
2023-01-31,8625.0,8675.0,8475.0,8475.0,8269.4638671875,200589000
2023-02-01,8575.0,8575.0,8450.0,8500.0,8293.857421875,77396200
2023-02-02,8425.0,8525.0,8400.0,8450.0,8245.0703125,99109500
2023-02-03,8550.0,8700.0,8500.0,8700.0,8489.0078125,71716700
2023-02-06,8750.0,8750.0,8650.0,8725.0,8513.4013671875,117757700
2023-02-07,8775.0,8850.0,8750.0,8850.0,8635.3701171875,116014700
2023-02-08,8825.0,8850.0,8800.0,8825.0,8610.9755859375,54495500
2023-02-09,8825.0,8900.0,8800.0,8900.0,8684.15625,72381700
2023-02-10,8875.0,8900.0,8700.0,8825.0,8610.9755859375,62060900
2023-02-13,8875.0,8900.0,8775.0,8875.0,8659.763671875,63775000
2023-02-14,8850.0,8950.0,8825.0,8950.0,8732.9443359375,81678200
2023-02-15,8875.0,8900.0,8750.0,8875.0,8659.763671875,38037000
2023-02-16,8825.0,8850.0,8700.0,8700.0,8489.0078125,66040400
2023-02-17,8775.0,8850.0,8725.0,8725.0,8513.4013671875,43588900
2023-02-20,8725.0,8825.0,8700.0,8750.0,8537.7939453125,40077000
2023-02-21,8775.0,8800.0,8700.0,8700.0,8489.0078125,25390500
2023-02-22,8700.0,8750.0,8625.0,8675.0,8464.61328125,38671900
2023-02-23,8625.0,8750.0,8625.0,8725.0,8513.4013671875,53412300
2023-02-24,8775.0,8850.0,8675.0,8675.0,8464.61328125,44123400
2023-02-27,8675.0,8775.0,8650.0,8775.0,8562.1884765625,59983900
2023-02-28,8775.0,8775.0,8675.0,8750.0,8537.7939453125,106349400
2023-03-01,8725.0,8750.0,8600.0,8600.0,8391.4326171875,67034700
2023-03-02,8600.0,8700.0,8600.0,8625.0,8415.826171875,56672000
2023-03-03,8650.0,8675.0,8475.0,8475.0,8269.4638671875,95376900
2023-03-06,8550.0,8550.0,8400.0,8400.0,8196.283203125,92652000
2023-03-07,8350.0,8475.0,8350.0,8425.0,8220.6767578125,106115600
2023-03-08,8400.0,8575.0,8400.0,8575.0,8367.0390625,79350900
2023-03-09,8650.0,8650.0,8550.0,8575.0,8367.0390625,54201400
2023-03-10,8500.0,8550.0,8450.0,8450.0,8245.0703125,59580100
2023-03-13,8450.0,8625.0,8450.0,8550.0,8342.6455078125,82077700
2023-03-14,8425.0,8475.0,8325.0,8325.0,8123.1015625,90495300
2023-03-15,8450.0,8475.0,8325.0,8325.0,8123.1015625,86747400
2023-03-16,8300.0,8350.0,8250.0,8300.0,8098.7080078125,105894000
2023-03-17,8375.0,8450.0,8325.0,8375.0,8171.888671875,198558600
2023-03-20,8400.0,8475.0,8375.0,8400.0,8196.283203125,37277900
2023-03-21,8400.0,8500.0,8375.0,8500.0,8293.857421875,91617400
2023-03-24,8700.0,8825.0,8625.0,8825.0,8610.9755859375,145603600
2023-03-27,8825.0,8825.0,8700.0,8700.0,8489.0078125,110692800
2023-03-28,8800.0,8800.0,8675.0,8675.0,8464.61328125,98296600
2023-03-29,8675.0,8800.0,8625.0,8800.0,8758.212890625,101068200
2023-03-30,8900.0,8900.0,8800.0,8825.0,8783.09375,118912100
2023-03-31,8825.0,8850.0,8725.0,8750.0,8708.4501953125,97146900
2023-04-03,8825.0,8825.0,8750.0,8800.0,8758.212890625,60288900
2023-04-04,8825.0,8825.0,8650.0,8775.0,8733.3310546875,60975800
2023-04-05,8775.0,8800.0,8725.0,8725.0,8683.568359375,36922100
2023-04-06,8700.0,8775.0,8700.0,8750.0,8708.4501953125,45489400
2023-04-10,8725.0,8800.0,8700.0,8800.0,8758.212890625,32996000
2023-04-11,8825.0,8825.0,8750.0,8825.0,8783.09375,44554300
2023-04-12,8900.0,8900.0,8825.0,8900.0,8857.7373046875,91903600
2023-04-13,8950.0,8950.0,8875.0,8925.0,8882.619140625,51726500
2023-04-14,9000.0,9000.0,8950.0,9000.0,8957.2626953125,110354200
2023-04-17,9025.0,9050.0,8900.0,9025.0,8982.1435546875,83946900
2023-04-18,9050.0,9175.0,9025.0,9125.0,9081.6689453125,91178700
2023-04-26,9125.0,9200.0,9000.0,9200.0,9156.3134765625,186928200
